,index,bm_name,bm_type,compiler,git_hash,hostname,matrix_args,nt_stores_instruction_set,tag,access_size,exec_mode,explicit_hugepages_size,flush_instruction,memory_region_size,min_io_chunk_size,numa_memory_nodes,numa_task_nodes,number_partitions,number_threads,operation,percentage_pages_first_node,run_time,transparent_huge_pages,accessed_bytes,bandwidth,execution_time,thread_bandwidth_avg,thread_bandwidth_std_dev,threads,number_operations,random_distribution,bandwidth_gb
2,2,random_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,65536,random,0,none,7516192768,67108864,[8],[0],1,10,read,-1,10,False,331719114752,30.849007869964527,10.014503588,3.084900786996452,0.021639851820998,"[{'accessed_bytes': 33688649728, 'bandwidth': 3.136162406662119, 'execution_time': 10.004265064}, {'accessed_bytes': 33017561088, 'bandwidth': 3.072121719944219, 'execution_time': 10.00936903}, {'accessed_bytes': 33151778816, 'bandwidth': 3.084825196503867, 'execution_time': 10.008670843}, {'accessed_bytes': 32950452224, 'bandwidth': 3.0683417531409, 'execution_time': 10.001330513}, {'accessed_bytes': 33151778816, 'bandwidth': 3.085734023926611, 'execution_time': 10.005723034}, {'accessed_bytes': 33151778816, 'bandwidth': 3.08326810845672, 'execution_time': 10.013725344}, {'accessed_bytes': 33218887680, 'bandwidth': 3.092675854605587, 'execution_time': 10.003473191}, {'accessed_bytes': 33017561088, 'bandwidth': 3.072232169816363, 'execution_time': 10.009009183}, {'accessed_bytes': 32950452224, 'bandwidth': 3.067380612402611, 'execution_time': 10.004464355}, {'accessed_bytes': 33420214272, 'bandwidth': 3.109760818804785, 'execution_time': 10.008808334}]",110000000.0,uniform,33.12386997888607
2,2,random_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,64,random,0,none,7516192768,67108864,[8],[0],1,11,read,-1,10,False,128110821376,11.867098230417163,10.054058514,1.078827111856105,0.014205637351313001,"[{'accessed_bytes': 11676942336, 'bandwidth': 1.081655993627478, 'execution_time': 10.054028327}, {'accessed_bytes': 11811160064, 'bandwidth': 1.0964280876051151, 'execution_time': 10.032577717}, {'accessed_bytes': 11676942336, 'bandwidth': 1.084171495932054, 'execution_time': 10.0307009}, {'accessed_bytes': 11475615744, 'bandwidth': 1.066371479422665, 'execution_time': 10.022304803}, {'accessed_bytes': 11341398016, 'bandwidth': 1.054092398718455, 'execution_time': 10.020468806}, {'accessed_bytes': 11676942336, 'bandwidth': 1.083541147300755, 'execution_time': 10.036536247}, {'accessed_bytes': 11676942336, 'bandwidth': 1.086556672793191, 'execution_time': 10.008681804}, {'accessed_bytes': 11609833472, 'bandwidth': 1.077825301289174, 'execution_time': 10.031774154}, {'accessed_bytes': 11542724608, 'bandwidth': 1.0741854160885551, 'execution_time': 10.007583271}, {'accessed_bytes': 11878268928, 'bandwidth': 1.104719507123006, 'execution_time': 10.013854131}, {'accessed_bytes': 11744051200, 'bandwidth': 1.090218328322542, 'execution_time': 10.032394169}]",110000000.0,uniform,12.742199699515298
2,2,random_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,128,random,0,none,7516192768,67108864,[8],[0],1,11,read,-1,10,False,162806104064,15.098575109154158,10.04233836,1.372597737195832,0.017117632945693,"[{'accessed_bytes': 14965276672, 'bandwidth': 1.391318506733899, 'execution_time': 10.01747618}, {'accessed_bytes': 14696841216, 'bandwidth': 1.363856674147791, 'execution_time': 10.035878593}, {'accessed_bytes': 14898167808, 'bandwidth': 1.3873592052384152, 'execution_time': 10.00101484}, {'accessed_bytes': 14965276672, 'bandwidth': 1.39246525933429, 'execution_time': 10.009226375}, {'accessed_bytes': 14629732352, 'bandwidth': 1.362178108594999, 'execution_time': 10.002363064}, {'accessed_bytes': 14898167808, 'bandwidth': 1.387069569287295, 'execution_time': 10.003103166}, {'accessed_bytes': 14763950080, 'bandwidth': 1.374593133903377, 'execution_time': 10.002959902}, {'accessed_bytes': 14696841216, 'bandwidth': 1.367574292551485, 'execution_time': 10.008597028}, {'accessed_bytes': 14763950080, 'bandwidth': 1.372379975938611, 'execution_time': 10.019091098}, {'accessed_bytes': 14495514624, 'bandwidth': 1.3443084186221341, 'execution_time': 10.04233836}, {'accessed_bytes': 15032385536, 'bandwidth': 1.399857389668413, 'execution_time': 10.001018749}]",110000000.0,uniform,16.211971577504187
2,2,random_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,256,random,0,none,7516192768,67108864,[8],[0],1,11,read,-1,10,False,171731582976,15.92786770257984,10.041362911,1.447987972961803,0.015967815435265,"[{'accessed_bytes': 15502147584, 'bandwidth': 1.4404801784178, 'execution_time': 10.022699525}, {'accessed_bytes': 15502147584, 'bandwidth': 1.4407653111577121, 'execution_time': 10.020715996}, {'accessed_bytes': 15971909632, 'bandwidth': 1.484896749995971, 'execution_time': 10.017531522}, {'accessed_bytes': 15703474176, 'bandwidth': 1.457883799308077, 'execution_time': 10.031663708}, {'accessed_bytes': 15703474176, 'bandwidth': 1.461101614565028, 'execution_time': 10.009570761}, {'accessed_bytes': 15502147584, 'bandwidth': 1.442335925060821, 'execution_time': 10.009804061}, {'accessed_bytes': 15367929856, 'bandwidth': 1.4253543196134362, 'execution_time': 10.041362911}, {'accessed_bytes': 15703474176, 'bandwidth': 1.4578459588571921, 'execution_time': 10.031924094}, {'accessed_bytes': 15636365312, 'bandwidth': 1.455926577121527, 'execution_time': 10.002221423}, {'accessed_bytes': 15636365312, 'bandwidth': 1.455481343564428, 'execution_time': 10.005281115}, {'accessed_bytes': 15502147584, 'bandwidth': 1.441027739942095, 'execution_time': 10.018891101}]",110000000.0,uniform,17.10241771939877
2,2,random_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,512,random,0,none,7516192768,67108864,[8],[0],1,11,read,-1,10,False,123413200896,11.454136184992947,10.034584725,1.041285107726631,0.010407386065080002,"[{'accessed_bytes': 11274289152, 'bandwidth': 1.046385284948981, 'execution_time': 10.034544781}, {'accessed_bytes': 11274289152, 'bandwidth': 1.046784230899957, 'execution_time': 10.030720458}, {'accessed_bytes': 11274289152, 'bandwidth': 1.049493339983381, 'execution_time': 10.004827663}, {'accessed_bytes': 11005853696, 'bandwidth': 1.022709323180885, 'execution_time': 10.022398122}, {'accessed_bytes': 11207180288, 'bandwidth': 1.041986801512826, 'execution_time': 10.016921505}, {'accessed_bytes': 11207180288, 'bandwidth': 1.040219855909574, 'execution_time': 10.033936519}, {'accessed_bytes': 11072962560, 'bandwidth': 1.03123927624589, 'execution_time': 10.000103989}, {'accessed_bytes': 11274289152, 'bandwidth': 1.049610295861145, 'execution_time': 10.003712846}, {'accessed_bytes': 11341398016, 'bandwidth': 1.055595968993789, 'execution_time': 10.006195846}, {'accessed_bytes': 11341398016, 'bandwidth': 1.05584267785641, 'execution_time': 10.003857792}, {'accessed_bytes': 11140071424, 'bandwidth': 1.036198693083507, 'execution_time': 10.012558469}]",110000000.0,uniform,12.29878507961873
2,2,random_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,1024,random,0,none,7516192768,67108864,[8],[0],1,11,read,-1,10,False,154417496064,14.337482419050062,10.030526685,1.303407492640914,0.008079939899588,"[{'accessed_bytes': 14159970304, 'bandwidth': 1.318565998202505, 'execution_time': 10.001395469}, {'accessed_bytes': 14025752576, 'bandwidth': 1.303546189057069, 'execution_time': 10.020741965}, {'accessed_bytes': 13891534848, 'bandwidth': 1.290130368824042, 'execution_time': 10.028056321}, {'accessed_bytes': 14025752576, 'bandwidth': 1.304699258076906, 'execution_time': 10.011885819}, {'accessed_bytes': 13958643712, 'bandwidth': 1.296842883076546, 'execution_time': 10.024344637}, {'accessed_bytes': 14092861440, 'bandwidth': 1.31138834907923, 'execution_time': 10.008476901}, {'accessed_bytes': 14025752576, 'bandwidth': 1.304600631385617, 'execution_time': 10.012642709}, {'accessed_bytes': 14025752576, 'bandwidth': 1.30307777573505, 'execution_time': 10.02434409}, {'accessed_bytes': 14025752576, 'bandwidth': 1.302275728735168, 'execution_time': 10.030517894}, {'accessed_bytes': 14159970304, 'bandwidth': 1.314801798639807, 'execution_time': 10.030028871}, {'accessed_bytes': 14025752576, 'bandwidth': 1.305789199004931, 'execution_time': 10.003528908}]",110000000.0,uniform,15.394754524198747
2,2,random_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,2048,random,0,none,7516192768,67108864,[8],[0],1,11,read,-1,10,False,207970369536,19.3247832078897,10.022751506,1.7567984734445181,0.016514854650777,"[{'accessed_bytes': 19058917376, 'bandwidth': 1.773076521021929, 'execution_time': 10.010848257}, {'accessed_bytes': 18857590784, 'bandwidth': 1.755072955057471, 'execution_time': 10.00670653}, {'accessed_bytes': 18991808512, 'bandwidth': 1.7648977206822152, 'execution_time': 10.02182721}, {'accessed_bytes': 19058917376, 'bandwidth': 1.7729110374306591, 'execution_time': 10.01178267}, {'accessed_bytes': 18790481920, 'bandwidth': 1.747111338866231, 'execution_time': 10.016533927}, {'accessed_bytes': 18589155328, 'bandwidth': 1.727719314874789, 'execution_time': 10.020435525}, {'accessed_bytes': 18857590784, 'bandwidth': 1.75554301737153, 'execution_time': 10.004027145}, {'accessed_bytes': 18656264192, 'bandwidth': 1.7373563447795402, 'execution_time': 10.000826861}, {'accessed_bytes': 18924699648, 'bandwidth': 1.761669785631472, 'execution_time': 10.004712656}, {'accessed_bytes': 19193135104, 'bandwidth': 1.7837893700929, 'execution_time': 10.020801951}, {'accessed_bytes': 18991808512, 'bandwidth': 1.764735142138454, 'execution_time': 10.022750484}]",110000000.0,uniform,20.749827970044056
2,2,random_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,4096,random,0,none,7516192768,67108864,[8],[0],1,11,read,-1,10,False,256892731392,23.880735170782877,10.01853579,2.170975924616625,0.027292437684121002,"[{'accessed_bytes': 23420993536, 'bandwidth': 2.178175408482122, 'execution_time': 10.014115445}, {'accessed_bytes': 23488102400, 'bandwidth': 2.184352838383971, 'execution_time': 10.014407753}, {'accessed_bytes': 23689428992, 'bandwidth': 2.203668450010052, 'execution_time': 10.011714784}, {'accessed_bytes': 23488102400, 'bandwidth': 2.186662144975226, 'execution_time': 10.003831662}, {'accessed_bytes': 23018340352, 'bandwidth': 2.140385711986538, 'execution_time': 10.015718139}, {'accessed_bytes': 23622320128, 'bandwidth': 2.195929670876586, 'execution_time': 10.01853579}, {'accessed_bytes': 23622320128, 'bandwidth': 2.196746671560363, 'execution_time': 10.014809757}, {'accessed_bytes': 22817013760, 'bandwidth': 2.121287737549879, 'execution_time': 10.017500042}, {'accessed_bytes': 23219666944, 'bandwidth': 2.15859321804223, 'execution_time': 10.018098741}, {'accessed_bytes': 23018340352, 'bandwidth': 2.141224595388849, 'execution_time': 10.011794207}, {'accessed_bytes': 23488102400, 'bandwidth': 2.184135237885335, 'execution_time': 10.015405466}]",110000000.0,uniform,25.64174414073736
2,2,random_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,8192,random,0,none,7516192768,67108864,[8],[0],1,11,read,-1,10,False,293534171136,27.288818328125206,10.017839421,2.4808016661932,0.03319172061395,"[{'accessed_bytes': 26709327872, 'bandwidth': 2.487047332266349, 'execution_time': 10.001820101}, {'accessed_bytes': 26508001280, 'bandwidth': 2.4655339360836273, 'execution_time': 10.013044087}, {'accessed_bytes': 26709327872, 'bandwidth': 2.486510879399334, 'execution_time': 10.003977946}, {'accessed_bytes': 26575110144, 'bandwidth': 2.4723594259362063, 'execution_time': 10.010680381}, {'accessed_bytes': 25904021504, 'bandwidth': 2.408801629556449, 'execution_time': 10.01535357}, {'accessed_bytes': 26910654464, 'bandwidth': 2.50211338629854, 'execution_time': 10.016532479}, {'accessed_bytes': 26910654464, 'bandwidth': 2.503591277444436, 'execution_time': 10.010619635}, {'accessed_bytes': 27246198784, 'bandwidth': 2.537218317261252, 'execution_time': 10.001110203}, {'accessed_bytes': 26373783552, 'bandwidth': 2.451876612450326, 'execution_time': 10.017836899}, {'accessed_bytes': 26843545600, 'bandwidth': 2.495830666203409, 'execution_time': 10.016705195}, {'accessed_bytes': 26843545600, 'bandwidth': 2.496228770463463, 'execution_time': 10.015107708}]",110000000.0,uniform,29.30114556644579
2,2,random_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,16384,random,0,none,7516192768,67108864,[8],[0],1,11,read,-1,10,False,315009007616,29.288205557200836,10.016830817,2.662564141563712,0.026314829259152003,"[{'accessed_bytes': 28856811520, 'bandwidth': 2.685564187593952, 'execution_time': 10.007208215}, {'accessed_bytes': 28991029248, 'bandwidth': 2.696364194208705, 'execution_time': 10.013484105}, {'accessed_bytes': 28991029248, 'bandwidth': 2.697039957382062, 'execution_time': 10.010975153}, {'accessed_bytes': 28789702656, 'bandwidth': 2.676745061082206, 'execution_time': 10.016829914}, {'accessed_bytes': 28454158336, 'bandwidth': 2.647048715651968, 'execution_time': 10.011149339}, {'accessed_bytes': 28655484928, 'bandwidth': 2.666714183991114, 'execution_time': 10.007634174}, {'accessed_bytes': 28789702656, 'bandwidth': 2.676980206932813, 'execution_time': 10.015950036}, {'accessed_bytes': 28454158336, 'bandwidth': 2.6470789166505293, 'execution_time': 10.01103512}, {'accessed_bytes': 28521267200, 'bandwidth': 2.6529080166352372, 'execution_time': 10.012597434}, {'accessed_bytes': 28051505152, 'bandwidth': 2.60949993672964, 'execution_time': 10.011496698}, {'accessed_bytes': 28454158336, 'bandwidth': 2.646785695808867, 'execution_time': 10.01214418}]",110000000.0,uniform,31.447971256675764
2,2,random_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,32768,random,0,none,7516192768,67108864,[8],[0],1,11,read,-1,10,False,327088603136,30.423687905035262,10.012757196,2.76578980954866,0.038042254799511004,"[{'accessed_bytes': 30266097664, 'bandwidth': 2.81775365217073, 'execution_time': 10.003535965}, {'accessed_bytes': 29997662208, 'bandwidth': 2.79056845058494, 'execution_time': 10.01140108}, {'accessed_bytes': 28991029248, 'bandwidth': 2.698931077551012, 'execution_time': 10.00396054}, {'accessed_bytes': 29527900160, 'bandwidth': 2.746717412029143, 'execution_time': 10.011950949}, {'accessed_bytes': 30131879936, 'bandwidth': 2.8042372219984033, 'execution_time': 10.007177631}, {'accessed_bytes': 29997662208, 'bandwidth': 2.790196930025961, 'execution_time': 10.012734119}, {'accessed_bytes': 30131879936, 'bandwidth': 2.804157092677298, 'execution_time': 10.007463588}, {'accessed_bytes': 29729226752, 'bandwidth': 2.766386243016505, 'execution_time': 10.008544566}, {'accessed_bytes': 29326573568, 'bandwidth': 2.728209108117791, 'execution_time': 10.01114611}, {'accessed_bytes': 29662117888, 'bandwidth': 2.761803918530718, 'execution_time': 10.002520387}, {'accessed_bytes': 29326573568, 'bandwidth': 2.729053567630004, 'execution_time': 10.00804833}]",110000000.0,uniform,32.667186143959306
2,2,random_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,65536,random,0,none,7516192768,67108864,[8],[0],1,11,read,-1,10,False,335208775680,31.169855048424957,10.015686615,2.83362318622045,0.045811592092592,"[{'accessed_bytes': 30802968576, 'bandwidth': 2.867128169098068, 'execution_time': 10.005656639}, {'accessed_bytes': 31004295168, 'bandwidth': 2.885341298149296, 'execution_time': 10.007481617}, {'accessed_bytes': 30534533120, 'bandwidth': 2.841166195162294, 'execution_time': 10.00909417}, {'accessed_bytes': 30668750848, 'bandwidth': 2.853995728378605, 'execution_time': 10.007898651}, {'accessed_bytes': 29997662208, 'bandwidth': 2.792288019981532, 'execution_time': 10.005235778}, {'accessed_bytes': 30802968576, 'bandwidth': 2.865175918817137, 'execution_time': 10.012474212}, {'accessed_bytes': 30802968576, 'bandwidth': 2.864801445027758, 'execution_time': 10.013782997}, {'accessed_bytes': 29460791296, 'bandwidth': 2.741259339462077, 'execution_time': 10.009085826}, {'accessed_bytes': 29796335616, 'bandwidth': 2.772854310155001, 'execution_time': 10.007738199}, {'accessed_bytes': 30668750848, 'bandwidth': 2.8555621187867493, 'execution_time': 10.002408917}, {'accessed_bytes': 30668750848, 'bandwidth': 2.851959687811569, 'execution_time': 10.015043383}]",110000000.0,uniform,33.46837701351142
2,2,random_reads,single,gcc 12.3,9c384f0d50f57e6cea911baa7466a02dd8bb53a1-dirty,gp03,"['access_size', 'number_threads']",none,,64,random,0,none,7516192768,67108864,[8],[0],1,12,read,-1,10,False,139653545984,12.938537266286412,10.052334149,1.078211438857201,0.016465178431878003,"[{'accessed_bytes': 11744051200, 'bandwidth': 1.088055752811207, 'execution_time': 10.052334149}, {'accessed_bytes': 11542724608, 'bandwidth': 1.071584522897875, 'execution_time': 10.031873147}, {'accessed_bytes': 11676942336, 'bandwidth': 1.084202754891067, 'execution_time': 10.030411702}, {'accessed_bytes': 11676942336, 'bandwidth': 1.085693926222711, 'execution_time': 10.016635202}, {'accessed_bytes': 11945377792, 'bandwidth': 1.107466597979169, 'execution_time': 10.045449696}, {'accessed_bytes': 11609833472, 'bandwidth': 1.078006416999471, 'execution_time': 10.030088717}, {'accessed_bytes': 11744051200, 'bandwidth': 1.089551180490386, 'execution_time': 10.038537148}, {'accessed_bytes': 11408506880, 'bandwidth': 1.059099942857745, 'execution_time': 10.03210327}, {'accessed_bytes': 11609833472, 'bandwidth': 1.077389707291824, 'execution_time': 10.03583005}, {'accessed_bytes': 11274289152, 'bandwidth': 1.046069687304748, 'execution_time': 10.037572188}, {'accessed_bytes': 11811160064, 'bandwidth': 1.09730038943102, 'execution_time': 10.024602293}, {'accessed_bytes': 11609833472, 'bandwidth': 1.076981710071477, 'execution_time': 10.039631963}]",110000000.0,uniform,13.892648604194346
